70,66,10,0,39,53,40,54,50,55,56,39,28,0,8,26,43,47,50,52,41,24,38,52,37,29,42,22,26,29,22,99,97,93,46,1,0,0,0,0,0
70,66,10,0,39,53,40,54,51,55,56,39,28,0,8,26,43,47,49,52,41,24,38,52,37,29,43,23,26,29,22,99,97,93,45,1,0,0,0,0,0
65,53,6,0,39,52,39,53,50,55,55,39,28,0,7,25,42,46,48,52,40,24,39,53,38,30,43,23,26,29,22,99,97,93,48,1,0,0,0,0,0
66,53,6,0,40,53,39,53,50,54,53,39,27,0,7,25,42,46,48,51,40,23,38,53,38,30,44,24,26,29,21,99,97,92,46,1,0,0,0,0,0
67,54,7,0,40,53,39,52,50,54,54,38,27,0,7,25,42,46,48,51,40,23,38,52,38,30,44,25,27,29,21,99,97,91,41,1,0,0,0,0,0
66,53,7,0,39,53,38,52,49,53,53,37,26,0,7,25,42,45,47,51,40,23,38,52,38,30,44,25,27,29,21,99,97,92,47,1,0,0,0,0,0
64,46,4,0,37,52,38,50,49,53,52,37,26,0,6,24,41,45,47,51,39,23,38,53,38,31,45,25,27,29,20,99,97,93,51,1,0,0,0,0,0
63,46,5,0,37,53,37,51,49,53,51,38,25,0,6,23,41,45,46,50,40,23,38,51,37,30,44,25,27,28,20,99,97,93,50,1,0,0,0,0,0
71,64,10,0,36,52,38,52,47,53,55,36,24,0,7,24,41,45,47,51,40,23,38,52,37,30,45,25,26,29,20,99,97,93,45,1,0,0,0,0,0
72,65,9,0,37,52,39,53,49,55,55,38,26,0,9,25,42,46,49,53,42,23,38,52,38,29,43,23,27,29,22,99,97,93,49,1,0,0,0,0,0
73,69,10,0,37,52,40,54,50,56,56,39,27,0,9,26,43,47,50,53,42,23,36,51,38,30,43,24,28,30,23,99,97,93,49,1,0,0,0,0,0
73,67,10,0,34,48,39,53,50,56,56,40,28,0,9,26,42,47,49,52,41,23,37,51,38,30,43,24,27,29,23,99,97,93,51,1,0,0,0,0,0
72,66,11,0,36,51,39,53,50,56,56,39,28,0,9,26,43,47,50,53,42,23,37,51,38,30,43,23,26,29,23,99,97,93,50,1,0,0,0,0,0
73,69,10,0,45,57,40,54,50,55,55,38,27,0,7,25,43,47,50,53,42,23,37,52,38,30,43,24,26,30,23,99,97,91,32,1,0,0,0,0,0
72,68,16,4,50,58,40,54,51,55,56,38,29,0,7,23,43,47,51,54,42,21,36,49,36,25,40,21,25,29,21,99,97,90,47,1,0,0,0,0,0
72,72,23,14,55,59,39,55,52,55,56,39,33,0,9,25,43,48,53,56,43,20,34,48,33,22,36,20,25,28,20,99,97,92,68,1,0,0,0,0,0
70,70,22,25,60,60,38,55,53,56,55,41,34,0,10,28,45,49,55,58,45,18,33,46,32,19,33,18,24,27,20,99,97,93,86,1,0,0,0,0,0
70,73,23,32,63,63,36,55,54,58,56,43,36,0,10,29,46,50,57,59,45,15,32,45,30,18,30,17,25,29,21,99,97,94,90,1,0,0,0,0,0
70,80,25,30,63,61,34,54,54,58,56,43,37,0,12,32,49,52,59,60,46,14,32,44,27,16,29,17,27,30,23,99,97,94,91,1,0,0,0,0,0
73,87,30,27,57,58,32,51,54,57,56,44,37,0,13,34,52,55,60,60,46,13,32,43,24,14,28,18,29,31,22,99,97,94,91,1,0,0,0,0,0
75,116,104,58,96,79,4,3,0,42,20,16,30,16,23,36,31,23,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75,115,103,53,93,78,4,3,0,46,24,21,35,21,28,40,33,26,31,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
74,114,102,52,89,76,4,3,0,46,24,22,36,22,29,42,32,26,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
74,116,102,51,87,76,4,2,0,47,27,25,39,26,30,43,33,25,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75,116,105,51,86,76,4,3,0,48,29,28,40,26,31,43,32,24,31,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
74,115,106,51,86,75,4,4,0,47,30,28,41,27,32,46,33,25,30,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
74,112,102,51,88,75,4,4,0,47,30,29,42,27,34,46,33,25,30,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73,109,101,52,90,76,4,4,0,47,30,29,41,26,32,44,33,26,30,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72,106,99,52,92,77,4,4,0,46,29,25,38,24,30,42,33,20,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
67,95,87,57,101,86,4,3,0,43,26,25,40,27,33,45,34,30,33,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63,80,72,60,108,97,3,3,0,34,19,20,36,23,31,46,35,33,35,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56,70,59,61,113,104,2,2,0,28,16,18,33,19,32,46,36,36,39,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54,68,58,63,114,105,2,3,0,33,17,20,35,23,33,47,38,37,40,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55,70,60,63,113,104,2,1,0,36,20,22,39,25,34,47,39,36,40,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54,70,60,62,112,104,3,2,0,37,20,22,40,25,34,48,39,36,39,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54,72,62,63,113,103,2,2,0,38,21,23,41,26,36,49,39,37,40,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56,73,62,63,112,103,2,2,0,40,22,24,43,28,37,50,40,37,40,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55,73,63,62,110,101,3,2,0,40,23,26,44,29,38,50,40,36,39,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56,74,64,62,110,100,3,2,0,40,25,27,45,30,39,50,40,36,39,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56,75,65,61,110,100,3,2,0,41,26,28,46,30,40,51,40,37,40,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75,98,57,10,53,69,0,17,26,36,34,44,53,41,35,47,32,41,36,35,29,0,0,0,0,0,0,0,0,0,0,99,98,0,0,0,0,1,0,0,0
76,101,63,12,56,69,0,16,26,35,33,44,52,40,33,45,28,38,36,35,26,0,0,0,0,0,0,0,0,0,0,99,98,0,0,0,0,1,0,0,0
77,98,61,13,56,71,0,15,27,36,33,46,53,41,33,45,26,39,33,34,26,0,0,0,0,0,0,0,0,0,0,99,97,0,0,0,0,1,0,0,0
73,86,49,10,53,71,0,16,27,36,33,48,55,40,28,46,26,37,32,32,25,0,0,0,0,0,0,0,0,0,0,99,97,0,0,0,0,1,0,0,0
70,81,46,11,53,72,0,18,27,36,33,49,56,42,30,48,27,36,32,32,26,0,0,0,0,0,0,0,0,0,0,99,97,0,0,0,0,1,0,0,0
72,80,46,13,54,73,0,17,28,36,34,49,56,41,29,48,27,36,32,32,25,0,0,0,0,0,0,0,0,0,0,99,97,0,0,0,0,1,0,0,0
72,80,46,13,53,73,0,18,27,36,34,49,56,42,30,49,28,37,33,32,26,0,0,0,0,0,0,0,0,0,0,99,97,0,0,0,0,1,0,0,0
73,80,47,13,54,73,0,18,28,37,35,50,57,43,31,50,31,37,33,33,26,0,0,0,0,0,0,0,0,0,0,99,97,0,0,0,0,1,0,0,0
72,81,47,12,54,72,0,18,29,39,37,51,60,46,38,51,38,40,35,35,27,0,0,0,0,0,0,0,0,0,0,99,97,0,0,0,0,1,0,0,0
73,82,48,13,55,73,0,20,30,40,38,52,62,49,42,53,41,42,36,35,28,0,0,0,0,0,0,0,0,0,0,99,97,0,0,0,0,1,0,0,0
73,83,48,13,55,73,0,20,30,40,38,53,63,50,42,55,42,43,36,35,28,0,0,0,0,0,0,0,0,0,0,99,97,0,0,0,0,1,0,0,0
72,83,48,13,55,74,0,21,31,40,39,53,63,50,43,55,43,43,37,37,28,0,0,0,0,0,0,0,0,0,0,99,97,0,0,0,0,1,0,0,0
73,83,49,13,54,74,0,22,31,40,38,53,63,50,42,56,41,42,36,36,28,0,0,0,0,0,0,0,0,0,0,99,97,0,0,0,0,1,0,0,0
73,83,50,13,54,73,0,21,32,40,38,53,63,50,42,55,41,42,36,36,28,0,0,0,0,0,0,0,0,0,0,99,97,0,0,0,0,1,0,0,0
75,84,50,13,54,73,0,20,31,40,39,53,63,51,43,56,43,43,37,37,28,0,0,0,0,0,0,0,0,0,0,99,97,0,0,0,0,1,0,0,0
74,84,50,13,54,73,0,19,31,40,38,53,63,51,43,56,44,43,38,37,30,0,0,0,0,0,0,0,0,0,0,99,97,0,0,0,0,1,0,0,0
73,84,50,13,54,73,0,20,31,41,40,56,64,52,44,56,46,43,37,36,29,0,0,0,0,0,0,0,0,0,0,99,97,0,0,0,0,1,0,0,0
76,86,50,11,48,63,8,23,33,45,43,59,68,55,48,57,47,43,36,36,28,0,0,0,0,0,0,0,0,0,0,99,97,0,0,0,0,1,0,0,0
79,88,51,9,46,61,10,28,35,46,46,62,71,60,51,58,51,45,38,36,30,0,0,0,0,0,0,0,0,0,0,99,97,0,0,0,0,1,0,0,0
78,87,52,9,47,64,10,27,34,46,45,60,70,59,51,58,52,46,40,39,33,0,0,0,0,0,0,0,0,0,0,99,97,0,0,0,0,1,0,0,0
64,73,25,0,13,16,36,56,48,56,52,44,27,0,39,61,55,72,71,71,60,0,33,44,34,45,30,13,13,22,1,98,0,97,90,0,0,0,1,0,0
64,72,25,0,13,15,36,56,48,56,52,44,28,0,39,61,56,72,71,71,60,0,33,44,34,45,30,13,13,22,1,98,0,97,91,0,0,0,1,0,0
64,72,25,0,13,16,36,56,47,56,52,43,28,0,39,61,56,72,71,71,61,0,33,44,34,45,30,13,13,23,1,98,0,97,91,0,0,0,1,0,0
64,72,25,0,13,16,36,56,47,56,52,43,28,0,40,61,56,73,71,71,61,0,33,44,33,45,31,13,13,24,1,98,0,97,91,0,0,0,1,0,0
64,72,26,0,13,16,36,56,47,56,52,43,28,0,40,62,56,73,71,72,61,0,33,44,33,45,31,13,13,23,1,98,0,97,91,0,0,0,1,0,0
63,72,26,0,13,16,36,56,48,56,52,44,29,0,40,61,56,72,71,71,60,0,33,44,33,44,31,13,13,23,1,98,0,97,91,0,0,0,1,0,0
64,73,26,0,13,16,36,56,48,56,52,44,29,0,40,61,56,72,71,71,60,0,33,44,33,45,31,13,13,24,1,98,0,97,91,0,0,0,1,0,0
64,73,26,0,13,16,36,56,49,56,53,44,29,0,40,62,57,73,71,71,61,0,33,45,33,45,31,13,13,23,1,98,0,97,91,0,0,0,1,0,0
64,73,26,0,13,16,36,56,48,56,53,44,29,0,40,61,57,73,71,71,60,0,33,44,34,45,30,13,13,23,1,98,0,97,91,0,0,0,1,0,0
64,72,26,0,13,16,36,56,48,56,53,44,29,0,40,61,56,72,71,71,60,0,33,44,33,44,31,13,13,24,1,98,0,97,91,0,0,0,1,0,0
64,72,26,0,13,16,36,56,48,56,53,44,29,0,40,62,57,73,71,71,60,0,33,44,33,45,31,14,13,24,2,98,0,97,91,0,0,0,1,0,0
64,73,26,0,12,16,36,56,49,56,53,44,29,0,40,62,57,73,71,71,60,0,33,44,33,45,31,13,13,23,0,98,0,97,91,0,0,0,1,0,0
64,73,27,0,13,17,35,56,48,56,53,44,29,0,40,62,56,73,71,71,60,0,33,44,33,44,32,14,13,23,0,98,0,97,91,0,0,0,1,0,0
64,73,27,0,13,17,36,56,48,56,53,44,29,0,40,61,57,73,71,71,60,0,33,44,33,45,31,14,13,23,0,98,0,97,91,0,0,0,1,0,0
64,73,27,0,13,17,36,56,48,56,53,44,30,0,40,62,57,73,71,71,60,0,33,44,33,45,31,13,13,23,0,98,0,97,91,0,0,0,1,0,0
64,73,27,0,13,17,36,56,48,57,53,45,30,0,41,62,57,73,71,71,60,0,33,44,33,44,31,13,13,23,0,98,0,97,91,0,0,0,1,0,0
64,73,27,0,13,17,36,56,48,56,53,44,30,0,40,62,57,73,71,71,60,0,33,43,33,45,31,14,13,22,0,98,0,97,91,0,0,0,1,0,0
64,73,27,0,13,17,36,56,47,56,53,44,30,0,41,62,57,74,71,71,60,0,33,44,33,45,32,14,13,23,0,98,0,97,91,0,0,0,1,0,0
64,73,27,0,13,17,36,56,48,56,53,44,30,0,41,62,57,73,72,72,60,0,33,44,33,45,31,14,13,23,0,98,0,97,91,0,0,0,1,0,0
64,73,27,0,13,17,36,56,48,56,53,44,30,0,41,62,57,73,71,71,60,0,33,44,33,45,32,14,13,23,0,98,0,97,91,0,0,0,1,0,0
0,0,0,79,94,84,0,2,40,43,52,53,51,34,0,37,48,58,68,66,56,0,0,34,13,32,37,41,45,34,35,95,97,96,95,0,0,0,0,1,0
0,0,0,79,95,85,0,1,40,42,51,53,50,34,0,38,48,58,68,66,56,0,0,34,13,33,37,43,46,35,36,94,97,95,95,0,0,0,0,1,0
0,0,0,80,95,86,0,1,41,43,51,52,50,35,0,38,49,59,68,67,56,0,0,34,13,32,38,42,46,35,37,91,97,95,95,0,0,0,0,1,0
0,0,0,80,96,86,0,1,41,43,51,52,50,35,0,39,49,59,69,67,57,0,0,35,13,32,38,42,47,35,37,91,97,95,95,0,0,0,0,1,0
0,0,0,80,96,87,0,2,43,43,51,52,51,35,0,38,49,60,68,67,57,0,0,36,13,32,38,42,47,36,38,87,97,96,95,0,0,0,0,1,0
0,0,0,80,96,86,0,2,43,44,51,52,50,35,0,39,49,60,68,67,57,0,0,36,14,32,39,42,48,36,37,84,97,96,95,0,0,0,0,1,0
0,0,0,79,96,86,0,2,42,44,51,53,51,35,0,40,49,60,69,67,57,0,0,40,16,33,40,43,49,37,38,0,97,97,95,0,0,0,0,1,0
0,0,0,78,96,87,0,2,43,45,51,53,50,33,0,41,50,60,69,67,58,0,0,38,16,33,40,43,50,38,40,0,95,97,95,0,0,0,0,1,0
0,0,0,77,96,86,0,2,43,45,51,53,50,36,0,40,50,60,69,67,57,0,0,40,17,33,38,43,49,38,39,0,95,96,95,0,0,0,0,1,0
0,0,0,77,96,85,0,6,46,46,51,53,50,33,0,40,49,60,69,67,57,0,0,40,18,33,37,42,49,36,36,0,94,96,93,0,0,0,0,1,0
0,0,0,77,96,85,0,12,50,47,52,54,51,35,0,39,50,61,69,67,57,0,0,42,18,33,37,42,49,37,38,0,94,96,92,0,0,0,0,1,0
0,0,0,78,96,86,0,12,50,48,53,54,52,34,0,40,50,61,69,67,57,0,0,41,19,34,38,42,49,37,38,0,94,96,92,0,0,0,0,1,0
0,0,0,78,96,86,0,11,50,48,53,54,51,33,0,40,50,61,69,67,57,0,0,42,19,35,39,43,50,37,38,0,94,96,93,0,0,0,0,1,0
0,0,0,78,96,86,0,9,49,48,53,53,50,33,0,40,50,61,69,67,57,0,0,41,19,34,40,43,50,38,39,0,95,96,93,0,0,0,0,1,0
0,0,0,79,96,86,0,9,50,49,53,53,51,33,0,40,50,61,69,67,58,0,0,41,19,34,40,43,50,38,39,0,96,96,94,0,0,0,0,1,0
0,0,0,79,96,86,0,8,50,49,53,53,50,32,0,40,50,61,69,67,57,0,0,40,18,34,40,43,51,38,39,0,96,96,94,0,0,0,0,1,0
0,0,0,80,96,86,0,8,50,50,53,52,50,31,0,40,50,61,69,67,58,0,0,41,18,34,40,43,51,38,39,0,96,96,94,0,0,0,0,1,0
0,0,0,79,96,86,0,10,52,50,53,53,50,32,0,40,50,62,69,67,57,0,0,42,18,35,40,43,51,38,39,0,95,96,94,0,0,0,0,1,0
0,0,0,79,97,86,0,8,52,50,53,53,50,32,0,40,50,61,69,67,57,0,0,42,17,34,39,43,50,38,37,0,95,96,94,0,0,0,0,1,0
0,0,0,80,96,86,0,7,50,50,53,53,50,35,0,40,49,60,68,67,56,0,0,42,18,33,37,42,48,35,35,0,94,96,94,0,0,0,0,1,0
66,68,30,13,73,80,29,43,40,36,50,35,33,14,0,30,47,61,66,65,55,0,10,42,13,24,32,27,32,31,30,0,0,0,76,0,0,0,0,0,1
65,67,30,15,76,83,27,41,38,34,50,33,33,14,0,30,48,62,67,65,56,0,8,40,12,23,31,26,32,30,29,0,0,0,74,0,0,0,0,0,1
63,65,30,18,78,85,26,40,37,34,49,31,31,12,0,30,49,62,68,66,57,0,9,40,11,23,30,27,32,31,30,0,0,0,76,0,0,0,0,0,1
63,64,30,18,79,86,25,40,37,34,48,31,31,12,0,30,49,63,69,66,57,0,8,40,11,22,31,28,33,31,31,0,0,0,69,0,0,0,0,0,1
63,64,30,16,79,86,25,40,37,34,49,30,31,13,0,31,50,63,69,66,58,0,8,39,11,23,30,28,33,32,30,0,0,0,70,0,0,0,0,0,1
63,64,30,14,76,84,25,39,37,33,49,31,30,14,0,33,49,63,68,66,58,0,8,39,11,22,30,29,33,33,31,0,0,0,69,0,0,0,0,0,1
63,64,30,13,75,83,24,39,36,33,48,32,31,15,0,33,50,62,66,65,56,0,8,40,11,22,31,29,34,34,32,0,0,0,70,0,0,0,0,0,1
64,66,30,18,78,85,25,40,37,34,49,31,31,14,0,33,50,63,68,66,57,0,9,40,11,22,31,28,33,32,30,0,0,0,74,0,0,0,0,0,1
64,66,31,21,80,86,25,40,37,34,49,32,31,14,0,30,50,63,67,66,56,0,9,40,11,22,31,28,33,32,30,0,0,0,77,0,0,0,0,0,1
65,67,31,22,79,85,27,40,38,34,50,33,32,14,0,32,48,61,66,65,54,0,10,40,12,22,29,27,32,30,27,0,0,0,75,0,0,0,0,0,1
65,67,30,22,80,85,28,41,38,34,50,33,32,12,0,30,48,62,67,66,54,0,10,41,12,22,30,27,32,30,27,0,0,0,75,0,0,0,0,0,1
65,66,29,25,81,86,27,42,38,34,50,32,31,12,0,31,49,63,67,66,55,0,10,41,12,21,30,28,33,31,29,0,0,0,77,0,0,0,0,0,1
66,67,30,13,78,84,27,42,38,34,49,33,32,13,0,32,49,62,66,66,56,0,10,41,12,22,31,29,33,32,29,0,0,0,76,0,0,0,0,0,1
66,67,30,19,78,84,27,42,39,34,50,33,32,14,0,33,50,63,66,66,56,0,11,42,12,22,32,30,34,33,30,0,0,0,76,0,0,0,0,0,1
66,67,31,21,80,85,26,42,38,34,50,33,32,15,0,34,50,63,67,66,56,0,10,41,12,21,33,30,34,33,30,0,0,0,76,0,0,0,0,0,1
66,66,30,30,82,86,26,42,38,34,50,33,32,16,0,34,51,63,67,66,55,0,10,41,12,20,33,30,34,33,29,0,0,0,76,0,0,0,0,0,1
63,63,29,38,91,90,25,41,37,33,47,30,30,15,0,36,53,63,67,66,55,0,8,40,11,20,33,30,34,34,30,0,0,0,78,0,0,0,0,0,1
63,63,29,37,92,90,23,39,36,33,46,29,31,15,0,36,53,64,68,66,56,0,7,39,10,19,33,31,35,35,31,0,0,0,74,0,0,0,0,0,1
62,63,30,36,91,90,23,38,36,33,46,29,30,15,0,36,53,65,69,67,56,0,7,39,10,18,33,31,35,34,31,0,0,0,73,0,0,0,0,0,1
63,62,30,34,90,90,23,38,36,33,46,29,30,15,0,36,53,64,69,67,57,0,7,39,10,18,33,31,35,35,31,0,0,0,73,0,0,0,0,0,1
